id,merchant_id,dba_name,partner_branch_number,status,status_category,current_processor,created_at,updated_at,tenant_id
3084,LEAD-XL1OH2EO,ELLIOTT HOME IMPROVEMENT,1507,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:46.021866,2025-11-01 19:49:46.021866,1
3085,LEAD-F7Y7CUTW,OBT UNLIMITED LLC,4203,Went With Competitor,Not Yet Interested,,2025-11-01 19:49:46.111218,2025-11-01 19:49:46.111218,1
3086,LEAD-OFQ87OQA,Friends of the Wewahitchka Library,4232,Volume Too Low,Dead End,,2025-11-01 19:49:46.200888,2025-11-01 19:49:46.200888,1
3087,LEAD-QBFUO3KX,EXECUTIVE SS LLC,4001,Phone Followup,Qualifying,,2025-11-01 19:49:46.380506,2025-11-01 19:49:46.380506,1
3088,LEAD-2H956MP8,McNew Fabrication,1001,Application Sent To Merchant,Deal Status,,2025-11-01 19:49:46.469877,2025-11-01 19:49:46.469877,1
3089,LEAD-DMS431RN,JP CHARTERS LLC,4230,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:46.559046,2025-11-01 19:49:46.559046,1
3090,LEAD-YNXZBN1P,Son of a Cheesecake,,Application Sent To Merchant,Deal Status,Clover/Fiserv,2025-11-01 19:49:47.186756,2025-11-01 19:49:47.186756,1
3091,LEAD-ZTB9T4JP,Pearls Foundation,1202,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:47.276239,2025-11-01 19:49:47.276239,1
3092,LEAD-8N9RUBI4,"Paragould Electrical Supply Inc,",1316,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:47.365548,2025-11-01 19:49:47.365548,1
3093,LEAD-7QZ8TCJ1,CARRIAGE HOUSE HOME HEALTH LLC,1122,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:47.455984,2025-11-01 19:49:47.455984,1
3094,LEAD-67CW138K,GOLDEN RULE CHILD CARE CENTERS LLC,4510,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:47.904891,2025-11-01 19:49:47.904891,1
3095,LEAD-878LFT69,KEYS FRESH 2 LLC,4007,Following Up For Decision,Deal Status,,2025-11-01 19:49:47.993473,2025-11-01 19:49:47.993473,1
3096,LEAD-5JZRG52N,Cudjoe Marina,4003,Application Sent To Merchant,Deal Status,,2025-11-01 19:49:48.082859,2025-11-01 19:49:48.082859,1
3097,LEAD-R11B4F41,Elliott Home Improvement,1507,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:48.813179,2025-11-01 19:49:48.813179,1
3098,LEAD-A6LFTFN9,DELICIAS LA MARIPOSA Y MAS LLC,1120,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:48.901415,2025-11-01 19:49:48.901415,1
3099,LEAD-9JOQRDY8,The Flair Boutique LLC,4239,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:48.991064,2025-11-01 19:49:48.991064,1
3100,LEAD-FN2D51VE,laurel oaks service,4610,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:49.080048,2025-11-01 19:49:49.080048,1
3101,LEAD-4EG2FVJF,DELICIAS LA MARIPOSA Y MAS LLC,1120,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:49.348585,2025-11-01 19:49:49.348585,1
3102,LEAD-GU45VZYN,Island Holding Corporation DBA Bud N Mary's Marina,4003,Hot Lead,Qualifying,,2025-11-01 19:49:49.438402,2025-11-01 19:49:49.438402,1
3103,LEAD-W7B7S2Q6,CLARK'S CLIENT SERVICES LLC,1202,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:49.52803,2025-11-01 19:49:49.52803,1
3104,LEAD-IB1FTJVM,The Main Dish,1316,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:49.890052,2025-11-01 19:49:49.890052,1
3105,LEAD-4L24CCNE,Unique Towing LLC,1213,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:50.342949,2025-11-01 19:49:50.342949,1
4071,LEAD-UASL969V,PIRATE CAFE LLC,4001,Called LVM,Qualifying,,2025-11-14 14:37:41.844135,2025-11-14 14:37:41.844135,1
3106,LEAD-3YZOOYW9,OCEANFRONT RESTORATION LLC,4705,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:50.795079,2025-11-01 19:49:50.795079,1
3107,LEAD-ZK3ZYDSG,RICKEY'S RESTAURANT AND LOUNGE INC,4606,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:49:50.884497,2025-11-01 19:49:50.884497,1
3108,LEAD-OWWCLH13,OCEANFRONT RESTORATION LLC,4705,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:50.972765,2025-11-01 19:49:50.972765,1
3109,LEAD-A002JU6U,Medical Admin Of America LLC,4212,Application Declined,Underwriting,,2025-11-01 19:49:51.062865,2025-11-01 19:49:51.062865,1
3110,LEAD-MBV04M2T,"Tony's Tire Service, Inc.",1515,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:51.152317,2025-11-01 19:49:51.152317,1
3111,LEAD-43TYJ001,Scullys Low Country Boil LLC,4212,Called LVM,Qualifying,,2025-11-01 19:49:51.243664,2025-11-01 19:49:51.243664,1
3112,LEAD-94TWRE1R,Tony's Tire Service,1515,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:51.334142,2025-11-01 19:49:51.334142,1
3113,LEAD-AOTYAN4P,Robbie Dipaolo,1001,Called LVM,Qualifying,Global,2025-11-01 19:49:51.425463,2025-11-01 19:49:51.425463,1
3114,LEAD-M6B02O3Q,Shoreline Renovation Company,4004,Application Sent To Merchant,Deal Status,,2025-11-01 19:49:51.520854,2025-11-01 19:49:51.520854,1
3115,LEAD-DVK8S2FM,BUSY FROG LLC,4239,Called LVM,Qualifying,,2025-11-01 19:49:51.624601,2025-11-01 19:49:51.624601,1
3116,LEAD-YM9VYBMD,ESAD Enterprises INC,4212,Phone Followup,Qualifying,,2025-11-01 19:49:51.804076,2025-11-01 19:49:51.804076,1
3117,LEAD-TMN1T6LJ,HWY 5 SMOKE N VAPOR LLC,1102,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:53.248468,2025-11-01 19:49:53.248468,1
3118,LEAD-T3QGO9NV,Bandimere,1514,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:53.33791,2025-11-01 19:49:53.33791,1
3119,LEAD-12IIZG4B,CYJAC CORPORATION/dba STOCKYARD FEED AND WESTERN WEAR,4710,Going Out Of Business,Dead End,,2025-11-01 19:49:53.427233,2025-11-01 19:49:53.427233,1
3120,LEAD-PNRFFGWE,Robert Allan PA,4011,Called LVM,Qualifying,,2025-11-01 19:49:53.515358,2025-11-01 19:49:53.515358,1
3121,LEAD-GUPVM3UV,Morgan Allison Beck DBA beck photography & Beck's Bridal Boutique,1405,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:53.605439,2025-11-01 19:49:53.605439,1
3122,LEAD-7VDXQ12U,John Shannon DDS,,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:53.69533,2025-11-01 19:49:53.69533,1
3123,LEAD-47IXSEC6,LuAnn's Homemade Pasta,,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:53.785431,2025-11-01 19:49:53.785431,1
3124,LEAD-7A5IZKSZ,VISUAL VIBES PHOTOGRAPHY LLC,4005,Called LVM,Qualifying,,2025-11-01 19:49:53.964891,2025-11-01 19:49:53.964891,1
3125,LEAD-50WT1GUN,305 Life Charters LLC,4004,Called LVM,Qualifying,,2025-11-01 19:49:54.054948,2025-11-01 19:49:54.054948,1
3126,LEAD-XXRJLIVP,MADZ MIXIN LLC,4005,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:54.143828,2025-11-01 19:49:54.143828,1
3127,LEAD-RCKAMVO9,NORTH FLORIDA AFRICAN AMERICAN CORRIDOR,4201,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:54.233922,2025-11-01 19:49:54.233922,1
3128,LEAD-LFTDE309,City of Rector,1318,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:54.323837,2025-11-01 19:49:54.323837,1
3129,LEAD-ZFAZNIM2,KD'S BARBERTON,1509,Went With Competitor,Not Yet Interested,,2025-11-01 19:49:54.413482,2025-11-01 19:49:54.413482,1
3130,LEAD-2NIXY8F4,PARAGOULD CHIROPRACTIC PA,1120,Application Sent To Merchant,Deal Status,,2025-11-01 19:49:55.855522,2025-11-01 19:49:55.855522,1
3131,LEAD-68458TT6,Big Chiefs Convenient Store,1213,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:55.945519,2025-11-01 19:49:55.945519,1
3132,LEAD-GPPYDUWD,Bryan Carter Construction LLC,4227,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:56.035094,2025-11-01 19:49:56.035094,1
3133,LEAD-YHVIEGO2,GROUND LEVEL INC,4510,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:56.124217,2025-11-01 19:49:56.124217,1
3134,LEAD-C3GFHIJK,Garfield Institue of Music,1104,Difficult To Reach,Not Yet Interested,,2025-11-01 19:49:56.213607,2025-11-01 19:49:56.213607,1
3135,LEAD-FH8GUEIZ,"Harvey The Plug, LLC",4224,Going Out Of Business,Dead End,,2025-11-01 19:49:56.303593,2025-11-01 19:49:56.303593,1
3136,LEAD-GN36RIAU,Scott Howard dba H2O Pool Service,4715,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:56.393496,2025-11-01 19:49:56.393496,1
3137,LEAD-DV52QEP0,The Dugout Cafe LLC,4715,Called LVM,Qualifying,,2025-11-01 19:49:56.482692,2025-11-01 19:49:56.482692,1
3138,LEAD-3510D8VY,Clarksville Basketball Booster Club,1409,Went With Competitor,Not Yet Interested,,2025-11-01 19:49:56.571671,2025-11-01 19:49:56.571671,1
3139,LEAD-GK7YA82X,BOUNCE ADVENTURES LLC;C MORRIS CONSTRUCTION LLC,4225,Pitched Decision Maker,Deal Status,,2025-11-01 19:49:56.750136,2025-11-01 19:49:56.750136,1
3140,LEAD-F876DCOT,MYAKKA PINES LADIES 18 HOLE ASSICIATION,4020,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:56.838951,2025-11-01 19:49:56.838951,1
3141,LEAD-BDTMR8GZ,Robert Allan PA,4011,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:56.932237,2025-11-01 19:49:56.932237,1
3142,LEAD-L0WKPJMR,Better buy Muffler brakes and Tires LLC,4001,Application Sent To Merchant,Deal Status,,2025-11-01 19:49:57.208662,2025-11-01 19:49:57.208662,1
3143,LEAD-Z0EKYT0R,JREC VENTURES LLC DBA TANTANIC,2212,Called LVM,Qualifying,,2025-11-01 19:49:57.389713,2025-11-01 19:49:57.389713,1
3144,LEAD-OZLBZKRF,ST MARK THE EVANGELIST CATHOLIC PARISH,4617,Buried - No Reason Specified,Dead End,,2025-11-01 19:49:57.577394,2025-11-01 19:49:57.577394,1
3145,LEAD-M7F95IR8,"SIMPLY VAINILLA ,LLC",4707,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:57.66817,2025-11-01 19:49:57.66817,1
3146,LEAD-JMURJZPG,SOL AMERICA MULTISERVICES CORPORATION,4001,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:57.757956,2025-11-01 19:49:57.757956,1
3147,LEAD-5HUV785S,ISLAND DREAMS FURNITURE & DECOR LLC,4004,Called LVM,Qualifying,,2025-11-01 19:49:57.853324,2025-11-01 19:49:57.853324,1
3148,LEAD-FZOFR8T6,SOUTHERN TIDE SALVAGE AND MARINE RECOVERY LLC,4005,Called LVM,Qualifying,,2025-11-01 19:49:58.04175,2025-11-01 19:49:58.04175,1
3149,LEAD-N4NJPLH0,Blessed Kettle Brewing Company LLc,5004,Going Out Of Business,Dead End,,2025-11-01 19:49:58.137869,2025-11-01 19:49:58.137869,1
3150,LEAD-4UBORX68,J & H BODY SHOP,1011,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:58.230635,2025-11-01 19:49:58.230635,1
3151,LEAD-5JI0TES9,NORTHEAST ELECTRICAL LLC,4302,Phone Followup,Qualifying,,2025-11-01 19:49:58.324996,2025-11-01 19:49:58.324996,1
3152,LEAD-66ZR5HCT,Cornerstone Auto Care LLC,1515,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:58.504911,2025-11-01 19:49:58.504911,1
3153,LEAD-F1OY2W4I,ARKANSAS BROADCASTERS ASSOCIATION,1110,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:58.594991,2025-11-01 19:49:58.594991,1
3154,LEAD-9AQHHT1P,J and H Body Shop,1214,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:58.684775,2025-11-01 19:49:58.684775,1
3155,LEAD-S0ZF13T1,That Guy Cleaning Company LLC,4508,Volume Too Low,Dead End,,2025-11-01 19:49:58.774296,2025-11-01 19:49:58.774296,1
3156,LEAD-KGGCVMUD,Ceramics by Maryann,4220,Volume Too Low,Dead End,,2025-11-01 19:49:58.956309,2025-11-01 19:49:58.956309,1
3157,LEAD-KKEXTSH3,Brave City Childcare LLC,4607,Brand New,Qualifying,,2025-11-01 19:49:59.045415,2025-11-01 19:49:59.045415,1
3158,LEAD-COEYC9PS,Craft Propane,1301,Brand New,Qualifying,,2025-11-01 19:49:59.133491,2025-11-01 19:49:59.133491,1
151,22187961,Chinese & Thai Cuisine 2022 LLC,1120,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:24.912497,2025-11-14 14:37:11.227,1
3159,LEAD-KW0AOSC4,Baldwin County Heritage Museum,5006,Volume Too Low,Dead End,,2025-11-01 19:49:59.223136,2025-11-01 19:49:59.223136,1
3160,LEAD-A7ZBNJBA,Punta Gorda Chamber of Commerence,4013,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:49:59.316016,2025-11-01 19:49:59.316016,1
3161,LEAD-BUBI7WXR,Ryse Elevator LLC,1001,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:59.405368,2025-11-01 19:49:59.405368,1
3162,LEAD-N259HWI8,Bob's Twist N Shake,4715,Loses A Feature By Switching,Dead End,,2025-11-01 19:49:59.584321,2025-11-01 19:49:59.584321,1
3163,LEAD-HBXQ4AZP,Seams Just Right,1403,Future Follow Up,Not Yet Interested,,2025-11-01 19:49:59.855751,2025-11-01 19:49:59.855751,1
3164,LEAD-V7FUG97N,HIT N RUN LLC,1210,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:00.038306,2025-11-01 19:50:00.038306,1
3165,LEAD-I6KDE1VY,City of Saint Marks,4302,Difficult To Reach,Not Yet Interested,,2025-11-01 19:50:00.128183,2025-11-01 19:50:00.128183,1
3166,LEAD-PJNLIZYI,Beach Haven Resort St Pete,4704,Difficult To Reach,Not Yet Interested,,2025-11-01 19:50:00.23766,2025-11-01 19:50:00.23766,1
3167,LEAD-6CXA2ZSK,LOCAL BEACH PIZZA LLC,4213,Promised to Send Statement,Qualifying,,2025-11-01 19:50:00.328082,2025-11-01 19:50:00.328082,1
3168,LEAD-2LNAU7RA,RONNY JOSE CORREA VILLAHERMOSA,4213,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:00.418692,2025-11-01 19:50:00.418692,1
3169,LEAD-DVSMC5FY,Alpha Kappa Alpha- Chi Eta Omega Chapter,1214,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:00.509172,2025-11-01 19:50:00.509172,1
3170,LEAD-XGWDM03Z,Seven Hundred Plus Foundation,4507,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:00.70125,2025-11-01 19:50:00.70125,1
3171,LEAD-PLL0Q8NF,LET ER EAT CHARTERS LLC,4005,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:00.89136,2025-11-01 19:50:00.89136,1
3172,LEAD-2B9WM21M,Pasquini's Pizzeria Grill INC,4003,Called LVM,Qualifying,,2025-11-01 19:50:01.162989,2025-11-01 19:50:01.162989,1
3173,LEAD-THDOQP4P,Dave Panton's Auto Service,4715,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:01.254085,2025-11-01 19:50:01.254085,1
3174,LEAD-D36MHMH6,Orthopaedic Center of Venice,4715,Went With Competitor,Not Yet Interested,,2025-11-01 19:50:01.342968,2025-11-01 19:50:01.342968,1
3175,LEAD-G8UB3Q8F,Gynecology of Venice,4715,Went With Competitor,Not Yet Interested,,2025-11-01 19:50:01.432566,2025-11-01 19:50:01.432566,1
3176,LEAD-1W2TNGPE,Jetty Jacks,4715,Phone Followup,Qualifying,,2025-11-01 19:50:01.522374,2025-11-01 19:50:01.522374,1
3177,LEAD-9NINNI1X,PROJECT PINKY TRIBUTE TILES INC,4013,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:01.612207,2025-11-01 19:50:01.612207,1
3178,LEAD-4F08ZW1S,TRINOVA HEALTHCARE LLC,4403,Pitched Decision Maker,Deal Status,,2025-11-01 19:50:01.731979,2025-11-01 19:50:01.731979,1
3179,LEAD-GE5C2UD1,Allied Furniture,,Application Sent To Merchant,Deal Status,,2025-11-01 19:50:01.954351,2025-11-01 19:50:01.954351,1
3180,LEAD-U0AZ3ZPN,Ali Paintings,4507,Volume Too Low,Dead End,,2025-11-01 19:50:02.055235,2025-11-01 19:50:02.055235,1
3181,LEAD-9AA80GWA,Shelly Lawson,1509,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:02.152941,2025-11-01 19:50:02.152941,1
3182,LEAD-59CDZ6Z6,Lensaudio LLC,1510,Went With Competitor,Not Yet Interested,,2025-11-01 19:50:02.258593,2025-11-01 19:50:02.258593,1
3183,LEAD-14GV7UDZ,STURMAN EMPOWERMENT INSTITUTE LLC,4613,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:02.462887,2025-11-01 19:50:02.462887,1
3184,LEAD-SA9QS6HR,Auto's Aviation,1219,Difficult To Reach,Not Yet Interested,,2025-11-01 19:50:02.553007,2025-11-01 19:50:02.553007,1
3185,LEAD-UAQLNQK7,HAIR 101 LLC,4227,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:02.642756,2025-11-01 19:50:02.642756,1
3186,LEAD-C49VXGK2,Freedom Restorers LLC,4506,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:02.747554,2025-11-01 19:50:02.747554,1
3187,LEAD-XYCUUREY,TWO FRIENDS INC DBA SOUTHPORT RAW BAR,4601,Pricing Too Low,Dead End,,2025-11-01 19:50:02.844744,2025-11-01 19:50:02.844744,1
3188,LEAD-OH59O5AY,BATT & SONS PAINTING LLC,4230,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:02.940386,2025-11-01 19:50:02.940386,1
3189,LEAD-327ELGIP,Martini & Bourbon Lounge,4507,Called LVM,Qualifying,,2025-11-01 19:50:03.122682,2025-11-01 19:50:03.122682,1
3190,LEAD-3RC0BVOU,Good Guys wine & Liquor,4507,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:03.213559,2025-11-01 19:50:03.213559,1
3191,LEAD-O70UU56X,Friendship Wine & Liquor,4507,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:03.303661,2025-11-01 19:50:03.303661,1
3192,LEAD-Q4R35L90,Osprey Amoco,4507,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:03.437985,2025-11-01 19:50:03.437985,1
3193,LEAD-UGSJKRFR,Mobile Atwater,4507,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:03.52799,2025-11-01 19:50:03.52799,1
3194,LEAD-HAZF1POA,BRYAN EVANS LLC,4220,Pitched Decision Maker,Deal Status,,2025-11-01 19:50:03.717287,2025-11-01 19:50:03.717287,1
3195,LEAD-W72MEGMO,Lost Pizza Co.,,Future Follow Up,Not Yet Interested,Toast,2025-11-01 19:50:03.808467,2025-11-01 19:50:03.808467,1
3196,LEAD-LHGJBYAY,BKRE CAM LLC,4606,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:03.898315,2025-11-01 19:50:03.898315,1
3197,LEAD-9QA7QGK4,A Best Forklift,4602,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:04.169504,2025-11-01 19:50:04.169504,1
3198,LEAD-0JYIAD2B,"PERFECT FIX HOME SVCS, LLC",4005,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:04.28751,2025-11-01 19:50:04.28751,1
171,6588000002758620,Endless Land Management,4007,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:26.595948,2025-11-01 19:50:04.36,1
3199,LEAD-VJU83BF6,NAVARRO CONSTRUCTION SOLUTIONS LLC,4505,Application Declined,Underwriting,,2025-11-01 19:50:04.469545,2025-11-01 19:50:04.469545,1
3200,LEAD-59Y40Y3H,Myakka Pines Golf Club,4020,Inaccurate Info/Duplicate Entry,Dead End,,2025-11-01 19:50:04.673631,2025-11-01 19:50:04.673631,1
3201,LEAD-WNNRJC35,The Disc Golf Dojo,1509,Called LVM,Qualifying,,2025-11-01 19:50:04.763172,2025-11-01 19:50:04.763172,1
3202,LEAD-88KHL8UU,AIDET ELIAS,1405,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:04.963838,2025-11-01 19:50:04.963838,1
3203,LEAD-6SHDMK2F,austin Brothers Garage,,Visit In Person,Qualifying,,2025-11-01 19:50:05.06775,2025-11-01 19:50:05.06775,1
3204,LEAD-2BI5343P,Conway MedCare Pharmacy,,Visit In Person,Qualifying,,2025-11-01 19:50:05.191598,2025-11-01 19:50:05.191598,1
3205,LEAD-4GPLAVK1,American Home Pharmacy,,Visit In Person,Qualifying,,2025-11-01 19:50:05.284191,2025-11-01 19:50:05.284191,1
3206,LEAD-792JR7Z6,LA BODEGA ARKANSAS LLC,1110,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:05.374098,2025-11-01 19:50:05.374098,1
3207,LEAD-O3UZM0H2,J P CAR WASH AUTO DETAILING LLC,1110,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:05.560803,2025-11-01 19:50:05.560803,1
3208,LEAD-7TS6CGZM,Salty Girls Island Cafe LLC,4018,Phone Followup,Qualifying,,2025-11-01 19:50:05.650269,2025-11-01 19:50:05.650269,1
3209,LEAD-UZTBRXYW,ROADMASTER INC,1120,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:05.74106,2025-11-01 19:50:05.74106,1
3210,LEAD-FAWN0W2S,NAILS & SPA JUNCTION LLC,4501,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:05.829601,2025-11-01 19:50:05.829601,1
3211,LEAD-3ZZ0MOHR,South Of The Center Inc,4018,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:05.928337,2025-11-01 19:50:05.928337,1
3212,LEAD-3ZNTBNNJ,BIG HEART CHILDREN FOUNDATION INC,4606,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:06.019215,2025-11-01 19:50:06.019215,1
3213,LEAD-QBKSPK8Y,South Of The Center Inc,4018,Difficult To Reach,Not Yet Interested,,2025-11-01 19:50:06.108738,2025-11-01 19:50:06.108738,1
3214,LEAD-M0Q5GIIF,PLANT CITY DOLPHIN YOUTH FOOTBALL AND CHEERLEADING,4510,Volume Too Low,Dead End,,2025-11-01 19:50:06.198343,2025-11-01 19:50:06.198343,1
3215,LEAD-1EL170ZH,PREMIER PROCESS SERVICE INC,4705,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:06.382052,2025-11-01 19:50:06.382052,1
3216,LEAD-ZMVDU4TM,BURNT STORE GAS & FOOD LLC,4017,Suspicious,Dead End,,2025-11-01 19:50:06.493426,2025-11-01 19:50:06.493426,1
3217,LEAD-0QQP2UEC,LA Ainger  Middle School PTO Inc.,4020,Volume Too Low,Dead End,,2025-11-01 19:50:06.674611,2025-11-01 19:50:06.674611,1
3218,LEAD-MHEAI9QL,Florida Boyz Tree Stomperz LLC,4505,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:06.97292,2025-11-01 19:50:06.97292,1
3219,LEAD-KECUL27Y,SSKK Group LLC,4705,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:07.063043,2025-11-01 19:50:07.063043,1
3220,LEAD-GVKM26C8,backroad custom cabinets and furniture,1122,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:07.154754,2025-11-01 19:50:07.154754,1
3221,LEAD-DEN6OKAY,CENTECH SERVICES INC,1007,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:07.245148,2025-11-01 19:50:07.245148,1
3222,LEAD-9GV745KO,White Marlin LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:50:07.336369,2025-11-01 19:50:07.336369,1
3223,LEAD-UJMCT3CE,Longboards island grille LLC DBA Krazyfish Grille,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:50:07.426828,2025-11-01 19:50:07.426828,1
3224,LEAD-BWBT7RPK,Florida Slim Guys LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:50:07.516726,2025-11-01 19:50:07.516726,1
3225,LEAD-VY5OT3XV,The Cape Smokehouse LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:50:07.607335,2025-11-01 19:50:07.607335,1
3226,LEAD-X4RNOQJU,Forgotten Coast Restaurant Group LLC,4212,Promised to Send Statement,Qualifying,,2025-11-01 19:50:07.697826,2025-11-01 19:50:07.697826,1
3227,LEAD-PSOJ0PKF,J & J Electric of Central Florida Inc.,4508,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:07.883169,2025-11-01 19:50:07.883169,1
3228,LEAD-X13D4CHP,Yacht Carpenter Services,4601,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:07.97367,2025-11-01 19:50:07.97367,1
3229,LEAD-GK8M2M2I,RK WOODWORKING LLC,1123,Family Member Handles,Not Yet Interested,,2025-11-01 19:50:08.06437,2025-11-01 19:50:08.06437,1
3230,LEAD-1OFIRSLR,Kearney Moving and Storage,4715,Buried - Zero Chance For Deal,Dead End,,2025-11-01 19:50:08.262474,2025-11-01 19:50:08.262474,1
3231,LEAD-XORGQ13Q,LINZCOTT IMAGES LLC,1101,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:08.353598,2025-11-01 19:50:08.353598,1
3232,LEAD-1QZC7P8L,Ashley Downs Property Owners Association,1201,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:08.44403,2025-11-01 19:50:08.44403,1
3233,LEAD-SIDQKXVX,BREEZE MEDIA GROUP INC,1122,Suspicious,Dead End,,2025-11-01 19:50:08.544394,2025-11-01 19:50:08.544394,1
3234,LEAD-2ZGLU442,STARLINKS TV INC,1122,Suspicious,Dead End,,2025-11-01 19:50:08.63388,2025-11-01 19:50:08.63388,1
3235,LEAD-QFWYIV96,Pro Dent & Collision,,Phone Followup,Qualifying,,2025-11-01 19:50:08.81807,2025-11-01 19:50:08.81807,1
3236,LEAD-EXZOD34J,H & K CUSTOM SERVICE INC,1122,Buried - No Reason Specified,Dead End,,2025-11-01 19:50:08.907719,2025-11-01 19:50:08.907719,1
3237,LEAD-18SJ5COO,Srita's Pho & Thai Food,1509,Pitched Decision Maker,Deal Status,,2025-11-01 19:50:08.997566,2025-11-01 19:50:08.997566,1
3238,LEAD-BE47BRID,Kang Investment Group LLC,1212,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:09.088636,2025-11-01 19:50:09.088636,1
3239,LEAD-2I6Q9U45,ANCHOR ROOFING COMPANY,1117,Went With Competitor,Not Yet Interested,,2025-11-01 19:50:09.178141,2025-11-01 19:50:09.178141,1
3240,LEAD-ITLHJZWW,S & R building & electrical,1120,Future Follow Up,Not Yet Interested,,2025-11-01 19:50:09.372449,2025-11-01 19:50:09.372449,1
